Code,Category,Device Id,Brand Name,Part Number,Part Name,Added,Buyer Code,a_yyy,Max of grade a-yyy,b_nyy,Max of grade b-nyy,c_yny,Max of grade c-yny,d_nny,Max of grade d-nny,e_yyn,Max of grade e-yyn,f_nyn,Max of grade f-nyn,g_ynn,Max of grade g-ynn,h_nnn,Max of grade h-nnn,Released Date,Grand Total
9909,Cell Phone,1FA82008-D8CD-461C-9C52-11925FB96AE1,Samsung,SM-N930V,Galaxy Note 7 (Verizon),,,0,168.04,0,24.76,0,21.12,0,15.86,0,57.86,0,15.86,0,31.6,0,10.52,8/3/44,
10565,Cell Phone,CD13ECBE-4B2D-4F1D-87D9-BA66C2C9E7FC,Samsung,SM-N950A,Galaxy Note 8 AT&T,,,,400,,223.47,,211,,207.95,,309,,186,,206,,125.05,9/15/17,9
10777,Cell Phone,8D3ED7F0-5E7B-4550-A3E1-A8D5FA601004,Samsung,SM-G955FD,Galaxy Note 8,,,,150.1,,50.1,,45.1,,45.1,,120.1,,45.1,,60.1,,20.1,4/15/17,
10728,Cell Phone,C5BEDD4D-A8B6-440B-9AEB-123CFF900555,Samsung,SM-N950F,Galaxy Note 8,,,,400,,201,,189,,185.05,,200,,190,,190,,125.02,8/15/17,6
10566,Cell Phone,26BBDB9A-0938-469B-80D1-2C1B75738BC2,Samsung,SM-N950P,Galaxy Note 8 Sprint,,,,400,,223.48,,235,,206.57,,313,,186,,227,,125.03,9/15/17,10
10568,Cell Phone,DF7E5B48-B901-4DF5-9EBE-EF99BF650829,Samsung,SM-N950T,Galaxy Note 8 T-Mobile,,,,400,,222.88,,234,,206.32,,300,,186,,216,,125.07,9/15/17,7
10567,Cell Phone,DB55953B-E1AC-49AD-A6F9-114C2476A6DE,Samsung,SM-N950V/SM-N950U,Galaxy Note 8 Verizon,,,,450,,242.3,,238,,218.02,,340.3,,200,,226,,150.19,9/15/17,303
9037,Cell Phone,AD3A6ADA-CB5B-401F-BBED-1609A37B0097,Samsung,SCH-i889,Galaxy Note CDMA2000,,,,50.1,,10.1,,10.1,,10.1,,20.1,,10.1,,20.1,,12.1,2/24/12,
8779,Cell Phone,4F3BBBA1-47C4-48CF-B951-6741D11FE41D,Samsung,SM-N915A,Galaxy Note Edge (AT&T),,,,51.43,,24.62,,22.36,,14.4,,31,,14.35,,22.15,,12.07,11/14/14,9
9250,Cell Phone,5C962AE9-28C7-4E45-92B1-FE570DF11033,Samsung,SM-N915F,Galaxy Note Edge (International),,,,46.03,,19.01,,20.07,,12.77,,31,,12.77,,21,,11.92,11/14/14,
8699,Cell Phone,B40B50FE-1813-4280-A1A2-8D12E99ED45B,Samsung,SM-N915P,Galaxy Note Edge (Sprint),,,,52.83,,25.18,,24.09,,14.3,,31,,14.31,,20.09,,6.93,11/14/14,5
8778,Cell Phone,D65BDC99-1D24-4C85-B96B-2BF563B7B0FD,Samsung,SM-N915T,Galaxy Note Edge (T-Mobile),,,,50.03,,20.19,,22.41,,14.38,,31,,14.38,,20.1,,6.88,11/14/14,6
8777,Cell Phone,255849BD-87CE-419F-97A4-927F4A32EC24,Samsung,SM-N915R4,Galaxy Note Edge (US Cellular),,,,25.1,,7,,5.18,,5.32,,20.1,,5.23,,10.1,,5.21,11/14/14,
8780,Cell Phone,6D7D1D04-B916-4F84-96D3-203465F58CCE,Samsung,SM-N915VZ,Galaxy Note Edge (Verizon),,,,59.03,,26.24,,24.1,,14.39,,31,,13.53,,20.4,,11.19,11/14/14,10
9547,Cell Phone,D3A90B6D-7490-4572-9FB5-D64EFAE87A71,Samsung,SM-N915K,Galaxy Note Edge,,,,31.1,,3.1,,3.1,,3.1,,20.1,,3.1,,10.1,,3.01,9/15/14,
9840,Cell Phone,D0F08A77-0FFD-46DA-A282-94F208615796,Samsung,SM-N915L,Galaxy Note Edge,,,,31.1,,3.1,,3.1,,3.1,,20.1,,3.1,,10.1,,3.01,11/15/14,
9587,Cell Phone,A5E2E991-D91E-4034-9A3A-DF2EF0AC10BC,Samsung,SM-N915G,Galaxy Note Edge TD-LTE,,,,31.1,,10.05,,10.72,,11.28,,20.1,,11.22,,10.87,,7.67,1/29/15,
7697,Cell Phone,8E7D0E82-9868-4189-9A3A-F8BE7241BD0D,Samsung,SCH-N719,Galaxy Note II CDMA,,,,20,,11.03,,3.01,,3.01,,16.64,,11.05,,3.01,,3.01,11/30/12,
7250,Cell Phone,0003A08A-C60F-4A92-991D-9449D63948BA,Samsung,GT-N7100,Galaxy Note II,,,,26.03,,11.03,,3.18,,3.2,,25,,11.07,,3.19,,3.22,9/27/12,
7368,Cell Phone,3A77D296-3828-4A7D-B39F-7D8105036D45,Samsung,GT-N7102,Galaxy Note II,,,,20,,11.04,,3.01,,3.01,,15.01,,11.07,,3.01,,3.01,12/18/12,
7513,Cell Phone,024B2576-30DE-4CB6-98E4-3295E6420D16,Samsung,GT-N7105,Galaxy Note II,,,,20,,11.03,,3.01,,3.01,,17.1,,11.04,,3.01,,3.01,11/12/12,
8835,Cell Phone,D0FCE39B-5205-4D5C-AE23-3BD8AEB6B7C1,Samsung,SHV-E250L,Galaxy Note II LTE (Korea),,,,20,,3.01,,3.01,,3.01,,15.09,,3.01,,3.01,,3.01,9/29/12,
7997,Cell Phone,01F80F53-8CBC-40FC-9765-DB7D08A8B336,Samsung,SHV-E250K,Galaxy Note II LTE,,,,20,,3.01,,3.01,,3.01,,20.2,,3.01,,3.01,,3.01,9/29/12,
7996,Cell Phone,0FEDB19E-1DA9-4F73-92EE-8E760B9E4E92,Samsung,SHV-E250S,Galaxy Note II LTE,,,,20,,3.01,,4,,3.01,,20.2,,3.01,,3.01,,3.01,9/22/12,2
9734,Cell Phone,BDB65DE3-12B2-44E2-8970-36835E020EDA,Samsung,SC-02E,Galaxy Note II,,,,21.05,,11.03,,3.01,,3.01,,16.74,,11.04,,3.01,,3.01,5/1/12,
7075,Cell Phone,CFD4435B-D8FD-4F83-BC4F-5319B65DBB81,Samsung,SCH-I605,Galaxy Note II,,,,34.03,,14.51,,6.05,,4.79,,27,,11.83,,4.78,,3.38,10/30/12,13
7076,Cell Phone,B2118E20-33C4-48B3-97D8-D9C7C50EB523,Samsung,SCH-R950,Galaxy Note II,,,,21.05,,11.02,,3.66,,3.01,,21.18,,11.06,,3.01,,3.01,10/30/12,1
7072,Cell Phone,A94E1054-323A-4D09-A921-5E23A83B5DAF,Samsung,SGH-I317,Galaxy Note II,,,,39.03,,14.54,,3.18,,3.22,,27,,5.01,,3.18,,3.25,10/30/12,17
7074,Cell Phone,9999A504-B131-439E-8477-F244CA93F0EF,Samsung,SGH-T889,Galaxy Note II,,,,33.03,,5.58,,6.56,,3.24,,27,,5.04,,4.47,,3.22,10/30/12,21
7073,Cell Phone,0CBB0570-29B9-46B0-AF77-534B31B71E67,Samsung,SPH-L900,Galaxy Note II,,,,26.13,,11.01,,4.55,,3.29,,22.1,,11.05,,3.79,,3.29,10/25/12,21
8708,Cell Phone,C151A8EF-F4B7-4A99-8A64-32920DB203AC,Samsung,N7108D,Galaxy Note II TD-LTE (China Mobile),,,,20,,11.01,,3.01,,3.01,,15.06,,11.02,,3.01,,3.01,8/10/13,1
8816,Cell Phone,B847B794-1565-4CAC-A2D8-3228C8D6D310,Samsung,SGH-i317M,Galaxy Note II Unlocked,,,,28.2,,11.65,,3.61,,3.01,,27,,3.01,,3.01,,3.01,10/31/12,
6764,Cell Phone,95C17B40-2692-48D3-8D43-0A66F7AAEFC3,Samsung,SGH-i717,Galaxy Note LTE,,,,17.23,,3.64,,3.01,,3.01,,7.77,,3.01,,3.01,,3.01,1/30/12,6
9887,Cell Phone,F5A8B137-6DBD-4B6C-A26D-A56276F809D3,Samsung,SM-G550T1,Galaxy On5 (MetroPCS),,,,32.83,,12.3,,13.8,,10.34,,17.76,,11.71,,11.61,,10.95,6/27/16,1092
9894,Cell Phone,D2011A86-C713-463C-BC9A-C4E136CEFE59,Samsung,SM-G550T/SM-G550T2,Galaxy On5 (T-Mobile),,,,33.5,,12.87,,12.42,,8.95,,17.23,,8.97,,10.77,,9.05,6/29/16,184
10325,Cell Phone,869B37E7-9F38-474D-94C9-D898D69EF015,Samsung,SM-S550TL,Galaxy On5,,,,20.63,,5.3,,6,,4.55,,13.76,,4.3,,4.3,,4.4,6/13/16,43
6551,Cell Phone,C1CFB6A1-8854-4FB0-A61C-B1276BE4B30C,Samsung,SPH-D710,Galaxy S II Epic 4G Touch,,,,14.03,,6.9,,6.9,,6.83,,6.8,,6.82,,6.81,,4.43,12/10/11,41
6890,Cell Phone,61013D7E-D1AE-46B7-9692-CF67210D3C13,Samsung,SCH-R760,Galaxy S II,,,,10.23,,3,,3,,3,,4.19,,3,,3,,3,2/29/12,2
6550,Cell Phone,863A8DC2-5E45-45CA-97A2-3F387679F0D4,Samsung,SGH-I777,Galaxy S II,,,,6.44,,3,,3,,3,,3.72,,3,,3,,3,12/10/11,1
6549,Cell Phone,2792C571-6A34-4B24-9AFD-B97476400B8D,Samsung,SGH-T989,Galaxy S II,,,,10.8,,3.74,,6.5,,3,,9,,3,,3,,3,12/10/11,7
6574,Cell Phone,BE3C4812-FE76-473C-9358-5F7B040181FE,Samsung,SGH-i727,Galaxy S II Skyrocket,,,,14.83,,3.32,,3.34,,3,,4.02,,3,,3,,3,6/11/11,11
8003,Cell Phone,4607A048-A8C2-4E1B-AC97-86FDD9B3A993,Samsung,SGH-T999N,Galaxy S III (Metro PCS) 4G LTE,,,,25.53,,5.07,,4.27,,3.41,,23.56,,5.05,,4.31,,3.43,6/18/13,1
8568,Cell Phone,449624DF-6162-451D-B126-AD1EE2F2B38A,Samsung,SCH-I535PP,Galaxy S III (pre-paid),,,,26.04,,6.05,,4.57,,3.43,,23.62,,5.06,,3.95,,3.42,11/7/12,5
8675,Cell Phone,0ED37A94-DACB-435D-B00E-828EEE81E636,Samsung,SGH-I747M,Galaxy S III (Rogers),,,,23.59,,4.32,,3.38,,3.41,,23.56,,3.44,,3.4,,3.39,6/27/12,2
8034,Cell Phone,1FAE4D87-6CB5-4739-AB3F-E3B4A2F640B2,Samsung,SHW-M440S,Galaxy S III (SK Telecom),,,,22.38,,3.01,,3.01,,3.01,,4.1,,3.01,,3.01,,3.01,6/23/12,
6930,Cell Phone,DAA63FD4-E5B8-4516-94B4-24463784DA38,Samsung,SPH-L710,Galaxy S III (Sprint),,,,23.58,,7.04,,7.04,,3.39,,24.87,,6,,4.54,,3.44,1/7/12,75
8139,Cell Phone,A4372D59-1BE9-44EF-B2B7-28CD55C2DC94,Samsung,SGH-T999L (T-Mobile),Galaxy S III 4G LTE,,,,25.13,,5.61,,3.79,,3.43,,23.58,,3.39,,3.75,,3.42,6/21/12,22
8035,Cell Phone,F7987E8F-3309-4AC3-A955-BC5C2D110EE5,Samsung,SHV-E210S,Galaxy S III 4G LTE,,,,22.37,,3.01,,3.01,,3.01,,21.55,,3.01,,3.01,,3.01,7/21/12,1
7791,Cell Phone,A73EFECD-C532-4CB9-9034-8B66CEA7F20A,Samsung,SCH-L710,Galaxy S III C Spire,,,,23.58,,5.02,,4.1,,3.44,,23.59,,5.04,,3.4,,3.44,6/10/12,2
7998,Cell Phone,01EEB7A7-B5B2-4370-B3B5-2C4291F15381,Samsung,SCH-i939D,Galaxy S III Duos,,,,22.07,,3.01,,3.01,,3.01,,20.07,,3.01,,3.01,,3.01,12/22/12,
9548,Cell Phone,787FFE29-5543-4E12-A821-66A2B2448097,Samsung,GT-I8200L,Galaxy S III,,,,22.45,,3.24,,3.01,,3.01,,20.01,,3.01,,3.01,,3.01,3/15/14,
7157,Cell Phone,8FCA5343-D293-4981-98D3-6F1DFC0BDD37,Samsung,GT-i9300,Galaxy S III,,,,23.58,,4.11,,3.4,,3.41,,23.57,,5.04,,3.44,,3.4,5/29/12,1
9549,Cell Phone,ED5C84E5-5A03-4E11-B51A-9D6A6EB06E1F,Samsung,GT-i9300T,Galaxy S III,,,,23.61,,4.08,,3.78,,3.26,,23.6,,5.03,,3.26,,3.21,9/17/12,
8213,Cell Phone,D08DCC71-4E30-46D3-9C56-1CCBB82393AB,Samsung,GT-I9308,Galaxy S III,,,,24.82,,3.3,,3.01,,3.01,,23.61,,3.01,,3.01,,3.01,9/27/12,
7158,Cell Phone,A408E5DC-7C5D-4AA0-8237-6C390C451674,Samsung,GT-i9305/GT-i9305T,Galaxy S III International,,,,23.58,,3.27,,3.01,,3.01,,23.58,,3.01,,3.01,,3.01,5/28/12,
7331,Cell Phone,C9108351-D515-40A7-921B-67861DFC37A2,Samsung,SCH-R530M,Galaxy S III LTE,,,,23.61,,3.79,,4.1,,3.41,,23.58,,5.04,,3.44,,3.42,10/15/12,4
8017,Cell Phone,5C052257-6041-43EA-A805-8042FB431D5A,Samsung,SM-G730V,Galaxy S III Mini (Verizon),,,,18.53,,4.22,,3.95,,3.36,,10.52,,5.61,,3.46,,3.45,11/10/12,8
7840,Cell Phone,B8C8B4CD-C725-4650-A6EE-125932856590,Samsung,SM-G730a,Galaxy S III Mini,,,,14.03,,3.31,,3.27,,3.05,,6.96,,11.04,,3.07,,3.06,4/11/13,15
8932,Cell Phone,37947F44-988A-4528-8D5A-25D54F9A96E3,Samsung,GT-9301I,Galaxy S III Neo,,,,10,,11.04,,3.21,,3.23,,4.1,,3.24,,3.26,,3.19,6/20/14,
8818,Cell Phone,686A538D-32D3-4326-892A-C4675FEFF196,Samsung,i9300l,Galaxy S III Neo+ Duos,,,,23.59,,5.03,,3.23,,3.22,,23.62,,5.05,,3.21,,3.19,10/4/14,
7676,Cell Phone,2BD44860-3627-4599-BB88-8D452FE89EBC,Samsung,SC-06D (NTT DoCoMo),Galaxy S III,,,,6.1,,3.01,,3.01,,3.01,,4.1,,3.01,,3.01,,3.01,2/25/12,
6933,Cell Phone,ADFF3F67-64BC-4BEF-8F73-277C3D280F4D,Samsung,SCH-I535/SCH-I535V,Galaxy S III,,,,34.64,,13.34,,10.04,,3.91,,23.7,,5.5,,9.04,,3.88,11/7/12,117
6932,Cell Phone,85FC21AC-27FC-49F0-A899-CCD379234F48,Samsung,SCH-R530,Galaxy S III,,,,23.62,,5.02,,4.07,,3.46,,23.62,,5.03,,3.42,,3.43,11/7/12,6
7155,Cell Phone,18E4EBA9-F23E-4FE2-9B69-F0B5B4ED7B77,Samsung,SCH-R530C,Galaxy S III,,,,23.62,,5.07,,4.05,,3.4,,23.59,,5.07,,3.44,,3.39,6/22/12,1
7677,Cell Phone,95D7012D-00C9-425D-861B-F7E8518DE0EE,Samsung,SCH-R530X,Galaxy S III,,,,23.61,,5.55,,4.08,,3.43,,23.6,,5.06,,3.4,,3.39,1/6/13,4
7447,Cell Phone,82E24B80-84DA-4EC7-859E-AF875E90F6CD,Samsung,SCH-S960L,Galaxy S III,,,,24.26,,9.68,,4.06,,3.44,,24.28,,5.03,,3.39,,3.43,7/5/13,1
7950,Cell Phone,576E9893-B920-441B-BA3F-D54FA7599408,Samsung,SCH-S968C,Galaxy S III,,,,23.58,,6.04,,5.04,,3.45,,23.62,,5.02,,3.64,,3.46,9/12/13,53
6911,Cell Phone,CF113B7B-351F-45FF-BF97-58B86AD5A983,Samsung,SGH-i747,Galaxy S III,,,,25.53,,9.63,,10.43,,3.46,,24.22,,6,,6.34,,3.38,6/22/12,95
6931,Cell Phone,40B1AEC6-4AF8-429F-81D9-6C82E4AD3C15,Samsung,SGH-T999,Galaxy S III,,,,25.03,,5.58,,3.66,,3.44,,23.62,,5.07,,3.71,,3.41,6/21/12,18
7278,Cell Phone,CE769AC6-42A8-4FF9-9707-42D22F882940,Samsung,SHV-E210L / SHV-E210K,Galaxy S III,,,,18.77,,3.01,,3.01,,3.01,,3.02,,3.01,,3.01,,3.01,7/17/12,
8564,Cell Phone,515DA223-6730-43A6-B59C-ACFF6C7A0168,Samsung,SPH-L710T,Galaxy S III Triband Boost Mobile CDMA,,,,23.61,,5.58,,3.78,,3.4,,23.62,,5.02,,4.23,,3.4,6/27/14,18
8842,Cell Phone,611986F5-BF73-437D-9322-AE2D9E15B6BE,Samsung,SPH-L720ZBS,Galaxy S4 CDMA-EVDO (Sprint),,,,26,,4.07,,3.01,,3.01,,25.07,,3.01,,3.01,,3.01,9/18/13,
8087,Cell Phone,3E02FC68-A93B-4DDC-8B49-7AE12676051C,Samsung,SGH-I337Z,Galaxy S4 (AIO Wireless),,,0,31.5,0,5.87,0,5.87,0,4.45,0,27.36,0,4.49,0,4.78,0,4.8,9/15/13,14
8092,Cell Phone,BB6476FA-4C04-4D44-93E6-536111BE0B49,Samsung,SPH-L720T,Galaxy S4 (Sprint Tri-band),,,0,37.28,0,13.17,0,7.39,0,4.53,0,26.79,0,5.25,0,8.44,0,3.64,12/15/13,55
7341,Cell Phone,09D3581F-B635-45EA-8ECE-E417AE61226A,Samsung,SPH-L720,Galaxy S4 (Sprint),,,0,37.28,0,13.69,0,7.39,0,5.25,0,26.79,0,5.25,0,8.44,0,3.58,4/29/13,67
7382,Cell Phone,56B348C4-15BD-4F45-9211-2822691F5351,Samsung,SCH-i545/SCH-i545V,Galaxy S4 (Verizon),,,0,45.68,0,13.04,0,8.11,0,5.53,0,26.91,0,7.14,0,8.11,0,5.27,5/23/13,214
9594,Cell Phone,211F5198-EE2B-46CA-A48F-2E50B1D9894F,Samsung,SCH-I545PP,Galaxy S4 (Verizon-Prepaid),,,,33.03,,5.59,,4.76,,3.77,,24.28,,4.05,,4.59,,3.27,5/23/13,4
8004,Cell Phone,C2A34BCB-53DF-4523-AC33-E0B7C844420E,Samsung,SGH-S970G,Galaxy S4 4G LTE (Tracfone),,,,24.28,,5.06,,4.2,,3.79,,24.25,,3.68,,3.91,,3.38,12/11/13,1
8791,Cell Phone,BEE26B50-FD4E-4A69-850B-81FA8BE3212D,Samsung,SHV-E470S,Galaxy S4 Active (SK Telecom Korea),,,,10,,3.08,,3.04,,3.02,,4.1,,3.02,,3.08,,3.06,6/20/13,
7436,Cell Phone,B0D2BAA2-10E7-4B9B-A0CF-2978BF98022F,Samsung,I9295,Galaxy S4 Active,,,,12.04,,3.07,,3.03,,3.08,,3.04,,3.08,,3.06,,3.05,6/20/13,
7437,Cell Phone,2AB7C067-9C00-40BF-9BF9-DF74D8853EF2,Samsung,SGH-I537,Galaxy S4 Active,,,,25.23,,7.07,,6.73,,6.52,,8.07,,11.07,,6.83,,5.68,6/20/13,22
9401,Cell Phone,1967AE5E-A865-4005-B5AD-1F684ABB4B50,Samsung,GT-I9508,Galaxy S4 Duos (China Mobil),,,,24.08,,3.01,,3.01,,3.01,,24.18,,3.01,,3.01,,3.01,5/30/13,
8703,Cell Phone,63847BC7-8B8B-46DB-84C3-5BDAA50F5E2F,Samsung,GT-I9502 (China),Galaxy S4 Duos,,,,10,,3.01,,3.01,,3.01,,4.1,,3.01,,3.01,,3.01,4/25/13,
8840,Cell Phone,D15A6EBC-4D55-40DE-A781-13C0465A2FC7,Samsung,GT-i9505G,Galaxy S4 Google Play Ed,,,,24.27,,3.86,,4.07,,4.27,,24.22,,4.26,,4.24,,3.22,4/15/13,
7394,Cell Phone,6BBB5787-0252-44A3-86FC-EEE871D792EE,Samsung,GT-i9500,Galaxy S4,,,,24.6,,5.1,,4.1,,4.25,,24.6,,4.6,,4.22,,3.23,4/26/13,9
7894,Cell Phone,B2737A35-3E19-4B09-A775-71E5D2389EB3,Samsung,GT-i9505 (LTE),Galaxy S4,,,,24.28,,5.04,,4.06,,4.23,,24.54,,4.27,,4.28,,3.19,3/30/13,2
9550,Cell Phone,8888D225-9486-46EC-BBC8-05730F597FF9,Samsung,GT-I9507,Galaxy S4,,,,6.1,,3.01,,3.01,,3.01,,4.1,,3.01,,3.01,,3.01,4/15/13,
8135,Cell Phone,741DCBC3-F3D8-484D-976D-3F589816C157,Samsung,GT-I9506,Galaxy S4 International LTE,,,,24.21,,3.01,,3.6,,3.01,,24.27,,3.01,,3.01,,3.01,1/9/13,
8315,Cell Phone,DBF5FF08-C3B4-43BD-94CA-B992C2346B4A,Samsung,SGH-I337M (Canada),Galaxy S4 LTE,,,,24.22,,5.07,,3.83,,3.96,,26.04,,4.22,,3.87,,4.52,5/30/13,2
8186,Cell Phone,9AFF8794-2793-4BBE-828D-95284626C8B9,Samsung,SHV-E300K/ SHV-E300L (Korea),Galaxy S4 LTE,,,,15.92,,3.01,,3.01,,3.01,,4.1,,3.01,,3.01,,3.01,4/26/13,
8250,Cell Phone,7AFC375A-6056-4747-8542-D07B67EBB7E2,Samsung,SM-S975L (GP),Galaxy S4 LTE Tracfone,,,,23.05,,5.08,,4.57,,4.27,,20.01,,4.27,,4.06,,3.24,1/25/14,34
7870,Cell Phone,C08E7D43-523B-4AFC-9C4F-AF18F4C9A685,Samsung,SHV-E330S/K/L,Galaxy S4 LTE-A (SK Telecom),,,,18.84,,3.01,,3.01,,3.01,,23.3,,3.01,,3.01,,3.01,8/25/13,
8270,Cell Phone,7E666E87-C3E6-4C5B-9A8A-B2486353975F,Samsung,SGH-I257,Galaxy S4 Mini (AT&T),,,,18.83,,5.08,,3.55,,3.06,,10.39,,3.05,,3.58,,3.08,5/30/13,10
8040,Cell Phone,5E88E81B-5838-4DD1-989A-2E7E5D139382,Samsung,SPH-L520,Galaxy S4 Mini (Sprint),,,,22.14,,5.16,,3.6,,3.04,,10.29,,3.04,,3.31,,3.04,6/22/13,9
8016,Cell Phone,C2679446-6355-4539-BAD1-F889BFEC04D7,Samsung,SCH-R890,Galaxy S4 Mini (US Cellular),,,,11.1,,3.03,,3.08,,3.04,,10.32,,3.03,,3.02,,3.03,5/30/13,6
8064,Cell Phone,F5C86BF5-B778-4117-845F-867E4F567FBE,Samsung,SCH-I435 / SCH-I435L,Galaxy S4 Mini (Verizon),,,,28.43,,4.7,,3.31,,3.06,,11.68,,3.1,,3.25,,3.04,11/21/13,21
8156,Cell Phone,834322F8-49D8-42DF-AA9F-30F4B00D7621,Samsung,GT-I9192,Galaxy S4 Mini Duos,,,,10,,5.07,,3.06,,3.06,,3.05,,3.07,,3.05,,3.02,7/27/13,1
7515,Cell Phone,1116A7E5-E8C7-4CE2-82C7-E4C5C8EFBED4,Samsung,GT-i9190,Galaxy S4 Mini,,,,10,,3.07,,3.05,,3.08,,3.03,,3.04,,3.02,,3.07,5/30/13,
